id_new,ciudad,seccion,fecha,titulo,vistas,likes,shares,comentarios,denuncia,genero_autor
476091,Valparaíso,Deportes,2017-07-16,Mario Oyer ganó las elecciones y comandará el directorio de la Corporación Santiago Wanderers,1730,12828,2386,718,no,femenino
812525,Arica,Sociedad,2023-05-19,Declaran inadmisible remoción del alcalde de Arica: Concejales no habrían entregado todos los antecedentes para la acusación,12333,12716,2154,665,si,femenino
589022,Copiapó,Sociedad,2019-04-03,Furor en Copiapó por la preventa de Avengers Endgame,3447,10352,2421,1127,si,masculino
22947,Temuco,Cultura,2011-06-23,Títeres gigantes serán los protagonistas de obra teatral en Temuco,5397,12878,3234,1583,no,femenino
148651,Arica,Policial,2013-01-17,Arica: condenan a 3 años y un día de libertad vigilada a ex funcionario de la PDI por trata de personas,17198,6609,1730,695,si,femenino
787027,Puerto Montt,Sociedad,2022-11-22,Inédito concierto realizarán funcionarios del Cesfam de Puerto Varas,8350,12933,703,1036,no,femenino
781227,San Antonio,Sociedad,2022-10-14,Familia quisqueña rifa su casa para costear el cáncer que aqueja a una de sus integrantes,12409,13432,61,1706,no,masculino
210154,Arauco,Sociedad,2013-11-01,Hijo de Mario Hahn no se convence: cree que pedazo de lata no corresponde a la avioneta perdida en Isla Mocha,10006,9664,1128,1454,si,masculino
799649,Santiago,Espectáculos,2023-02-16,Bruce Willis padece demencia frontotemporal y su estado de salud ha empeorado,12387,14522,3134,1351,si,femenino
154868,Antofagasta,Sociedad,2013-02-15,Hoy se coronó a los reyes de la prensa antofagastina,15382,1946,1675,213,si,femenino
649266,Valdivia,Sociedad,2020-04-19,Valdiviano en Barcelona cuenta su experiencia en esta crisis sanitaria,11739,505,2881,1643,si,femenino
254465,Calama,Sociedad,2014-06-09,135 familias de la población Nueva Alemania fueron beneficiadas con Programa Pinta Tu Barrio,17870,6017,3168,1997,si,masculino
242388,Puerto Montt,Sociedad,2014-04-11,Vecinos que viven en ladera de 50 metros de altura en Puerto Montt dicen que no es peligroso,1564,8325,2064,1726,no,masculino
472492,Iquique,Policial,2017-06-27,Alto Hospicio: vecinos detienen a una pareja que intentó robar una iglesia evangélica,7977,11677,1816,1844,no,masculino
38493,Osorno,Policial,2011-09-14,Un incendio destruyó una vivienda en San Juan de la Costa,12811,7887,3051,796,no,femenino
382625,Chiloé,Sociedad,2016-03-22,Baja adhesión tuvo llamado a paralización de la CUT en Chiloé,16982,7296,1550,1138,si,masculino
397804,Concepción,Sociedad,2016-06-06,Taxistas de Concepción se muestran optimistas ante la llegada de Uber: “La gente nos conoce”,4015,5157,1260,1978,no,masculino
378590,Puerto Montt,Sociedad,2016-03-02,Amplían horarios de atención para pagar el permiso de circulación en Puerto Varas,2665,9385,2532,1633,no,masculino
47115,Copiapó,Sociedad,2011-10-25,Se producen incidentes a las afueras del centro Teletón en Copiapó,10027,13178,1217,1136,si,masculino
455499,Puerto Montt,Sociedad,2017-04-01,Contratos tienen en alerta al Concejo Municipal de Puerto Varas,13131,14216,3270,1556,no,masculino
313306,Copiapó,Política,2015-03-30,35 personas han sido detenidas en toque de queda en Atacama,377,1692,126,1615,si,femenino
544068,Copiapó,Policial,2018-07-10,Detuvieron a joven depositando 200 mil pesos en billetes falsos en Copiapó,14267,13088,1521,1911,no,masculino
657937,Valparaíso,Policial,2020-06-06,En prisión preventiva quedó finalmente acusado de vender explosivos en Valparaíso,15450,10802,326,346,no,femenino
131141,Iquique,Sociedad,2012-11-02,Mall Zofri ofrecerá venta nocturna hoy viernes,4566,53,3021,1380,no,masculino
625263,Valparaíso,Sociedad,2019-11-18,Incendios en la Región de Valparaíso han consumido más de 4 mil 700 hectáreas,11972,4712,1257,1648,si,masculino
436479,Antofagasta,Sociedad,2016-12-20,No paran los daños al Parque Japonés: desconocidos rompieron parte del piso camino a la pagoda,7889,13477,2192,706,si,masculino
605749,Antofagasta,Sociedad,2019-07-13,"Municipio inició plan de ""reordenamiento"" del centro de Antofagasta",15405,4264,2740,853,no,masculino
549214,San Antonio,Sociedad,2018-08-07,San Antonio: en Villa Génesis celebrarán el Día del Niño y la unión de los vecinos,14458,11139,2264,557,si,masculino
343577,Valparaíso,Sociedad,2015-09-01,"Sergio Bitar le respondió a la Confech: "" Les pediría que por el rol que van a jugar en el futuro se informen mejor""",6683,8346,1663,118,si,femenino
155087,Temuco,Sociedad,2013-02-17,El segundo viaje del Tren de La Araucanía salió esta mañana desde el Museo Ferroviario de Temuco,19146,899,562,178,si,masculino
561102,Puerto Montt,Policial,2018-10-12,Robaron tres fusiles y un sable de caballería desde el Museo de Puerto Montt,297,1386,227,1892,si,masculino
227750,Osorno,Deportes,2014-01-26,Más de 300 asistentes participaron en la Primera Corrida Familiar en Osorno,16687,1719,896,1707,si,femenino
572439,Antofagasta,Deportes,2018-12-15,Eduard Bello de Deportes Antofagasta concretó su propuesta de matrimonio y se casó con voleibolista,8634,11368,2120,1532,si,masculino
738236,Valparaíso,Sociedad,2021-12-28,[FOTOS] Viña del Mar conmemora su aniversario 147 con Encuentro de la Diversidad Cultural,10596,7257,1598,1016,si,femenino
329585,Copiapó,Sociedad,2015-06-20,Realizarán evento masivo de yoga en Copiapó,3596,417,2124,123,no,masculino
146733,Concepción,Cultura,2013-01-09,Una Tertulia Astronómica sobre Dios y el Universo se realizará en la Universidad de Concepción,11524,13122,685,419,si,masculino
396184,Arica,Deportes,2016-05-28,Ariqueños buscan romper récord de 24 horas en Zumbathon,14477,11574,2397,81,no,masculino
815790,Quillota,Sociedad,2023-06-13,Ola Polar: con bajo flujo de clientes y comerciantes se desarrolla la feria minorista de La Calera,11760,4587,251,472,no,masculino
741169,Temuco,Policial,2022-01-20,Investigan atentado incendiario al interior de un fundo en Galvarino,15451,5233,642,1654,si,femenino
418196,Valparaíso,Sociedad,2016-09-15,Centros del Servicio de Salud Valparaíso - San Antonio sorprenden a usuarios en Fiestas Patrias,9204,7620,1501,995,si,femenino
280507,Iquique,Sociedad,2014-10-15,El perrito “Tuco” dejó hoy Iquique para comenzar su nueva vida en Estados Unidos,13518,8971,1641,1453,si,femenino
479168,Chillán,Espectáculos,2017-08-01,Dj Rodrigo Laffertt abrirá el Corona Festival que se realizará por primera vez en los Nevados de Chillán,18722,6167,2966,966,si,masculino
312201,Temuco,Deportes,2015-03-24,El jugador de Deportes Temuco Pablo Otárola no demuestra mejorías,19922,13043,3250,321,si,masculino
424584,Iquique,Política,2016-10-19,Por falta de quórum: hoy suspendieron nuevamente la sesión de Concejo Municipal en Iquique,5221,12474,297,532,si,femenino
572870,Arica,Sociedad,2018-12-18,Ariqueño lanza un documental sobre sus vivencias en el surf,14438,11672,2559,382,si,masculino
174377,Concepción,Sociedad,2013-05-15,Alcalde de Concepción por acuerdo del mercado: “En cuatro años deberíamos tener un nuevo recinto”,4138,10753,1261,1332,no,masculino
805154,Valparaíso,Sociedad,2023-03-27,"Carabinera realiza descargo tras crimen en Quilpué: “La ‘paca’ es persona, la ‘paca’ es mamá”",5946,7443,253,1869,no,masculino
692881,Valparaíso,Sociedad,2021-02-06,"Corti tras contagiarse de Covid-19: ""Tengo enfermedades base, pero soy una gobernadora y decidí estar en el terreno""",8784,7716,2956,1732,si,femenino
242652,Osorno,Sociedad,2014-04-13,Con muestras de apoyo al norte y Valparaíso celebraron el Domingo de Ramos en Osorno,7347,6160,3020,1442,si,masculino
85426,Valdivia,Sociedad,2012-04-18,Obras en avenida Pedro Aguirre Cerda en Valdivia tienen un 45% de avance,12553,1736,2130,162,si,femenino
298692,Valparaíso,Sociedad,2015-01-12,Universidad de Valparaíso lidera las postulaciones de los estudiantes en la región,745,7925,2863,242,si,femenino
109643,Valparaíso,Sociedad,2012-08-03,Más de 22 mil mujeres se han inscrito en el Bono Trabajo Mujer en la Región de Valparaíso,6694,6674,3097,1053,no,masculino
512691,Puerto Montt,Policial,2018-01-23,Incendio forestal en Calbuco cubre casi 300 hectáreas,3304,12391,330,1710,no,masculino
415956,Temuco,Sociedad,2016-09-04,Más de mil personas participaron en ensayo PSU de la Universidad Autónoma en Temuco,157,12754,2705,1076,no,femenino
726702,Quillota,Sociedad,2021-10-07,Carabinero frustró robo en un servicentro en Tabolango cuando se trasladaba a su casa,7715,14938,2250,1979,si,femenino
83543,Valparaíso,Policial,2012-04-09,Un camión volcó sobre un automóvil en la bajada Santos Ossa de Valparaíso,5374,6750,2099,769,no,femenino
494253,Valdivia,Deportes,2017-10-21,Jonathan Paredes y Rhiannan Iffland ganaron el mundial de clavados en Lago Ranco,881,10547,1407,1203,no,masculino
181496,Concepción,Sociedad,2013-06-20,Dos heridos dejó el choque de dos vehículos en Concepción,10738,3567,890,1260,si,masculino
369668,Concepción,Policial,2016-01-13,Detuvieron a un hombre que intentó robar un conocido resto-bar de San Pedro de la Paz,8067,11607,969,1880,si,masculino
328735,Antofagasta,Deportes,2015-06-16,Paralimpiadas en Antofagasta: la fiesta deportiva de inclusión que se tomará el Estadio Calvo y Bascuñán,1635,997,1986,792,no,femenino
723775,Valparaíso,Política,2021-09-18,Piden que la Justicia investigue irregularidades en el Casino de Viña del Mar,18531,9832,1130,1784,no,femenino
499496,Temuco,Sociedad,2017-11-17,Con variadas recetas intentan motivar el consumo de cordero en Temuco,14600,12612,1457,1515,si,masculino
87618,Santiago,Economía y Negocios,2012-04-27,El bono para los colectiveros será de $ 160 mil,6166,3400,0,1533,no,masculino
726198,Concepción,Sociedad,2021-10-04,Concepción: detuvieron a dos personas vinculadas a los robos de autos de alta gama,11657,7211,561,386,si,femenino
25758,Calama,Policial,2011-07-08,En Antofagasta murió loíno atropellado el miércoles,7385,9570,808,1604,si,femenino
82190,Antofagasta,Deportes,2012-04-02,El camino que le queda a Deportes Antofagasta para clasificar a playoffs,16416,4306,2222,338,si,masculino
430386,Puerto Montt,Política,2016-11-18,Ex delegada presidencial para Chaitén asumió como vocera de Gobierno,3490,5952,2654,535,no,femenino
159405,San Antonio,Sociedad,2013-03-09,La Capitanía de Puerto de Algarrobo anunció marejadas para los próximos días,6714,5804,1479,423,no,femenino
615513,Antofagasta,Sociedad,2019-09-14,Critican poda de árboles del Liceo de Hombres de Antofagasta,2112,11163,1335,6,no,femenino
139899,Valdivia,Deportes,2012-12-08,Ricardo Lunari será el nuevo técnico de El Torreón,18822,12253,2285,37,no,masculino
559193,Valparaíso,Sociedad,2018-10-04,"[VIDEO] Con la búsqueda de los orígenes de la ciudad concluyó el ciclo ""Un café con Valparaíso""",8036,10413,189,1566,no,masculino
134751,Concepción,Sociedad,2012-11-17,Más de 500 jugadores participaron del primer torneo de videojuegos en Concepción,9366,11546,52,1800,si,masculino
799511,Temuco,Policial,2023-02-16,Detienen a hombre que estaba condenado por decapitar a adulto mayor en Traiguén,7857,1042,1084,887,si,femenino
421882,Valdivia,Cultura,2016-10-05,Comenzó el proceso de licitación para la restauración del Teatro Galia de Lanco,3849,578,2141,694,si,masculino
531424,Puerto Montt,Sociedad,2018-05-03,Estudiantes pueden inscribirse en el Festival de la Voz Escolar de Puerto Montt 2018,12274,10234,980,1295,no,femenino
160354,Arica,Sociedad,2013-03-13,$271 millones se aprobaron para el Daem de Arica,14334,10102,1229,431,si,masculino
732092,Valparaíso,Sociedad,2021-11-15,SHOA confirma que la zona de hotel Punta Piqueros en Concón es inundable,7692,2037,1965,1340,no,masculino
587560,Calama,Sociedad,2019-03-25,Comdes inaugura moderna sala de estimulación multisensorial en Calama,1041,10128,1239,1826,si,femenino
78626,Arica,Sociedad,2012-03-16,Decretaron emergencia agrícola por lluvias en Arica y Parinacota,5403,1178,2805,1667,no,femenino
155787,Calama,Sociedad,2013-02-20,Calama solidariza con los damnificados del incendio en Valparaíso,2223,1406,955,1956,si,femenino
710875,Concepción,Sociedad,2021-06-19,Solicitan revisar barreras tras fatal accidente en cruce Lonco de Chiguayante,3626,10701,3104,625,no,masculino
20314,Calama,Policial,2011-06-09,Carabineros encuentra a estudiante calameña desaparecida,9588,115,777,794,si,femenino
568278,Antofagasta,Cultura,2018-11-22,[VIDEO] Banda antofagastina 'Fridacalo' ganó Premio de la Escuela de Rock y Música Popular,5093,13497,864,1978,no,masculino
396374,Copiapó,Sociedad,2016-05-30,Suspenden las clases en Alto del Carmen tras lluvias,3580,8300,3199,423,no,femenino
723022,Antofagasta,Norte Minero,2021-09-13,Puerto Mejillones será el primer terminal con energía 100% renovable en la Región de Antofagasta,12891,3578,1855,1557,si,femenino
773817,Puerto Montt,Sociedad,2022-08-30,Este martes Salud reportó 121 nuevos contagios de Covid-19 y 962 activos,6841,4734,1356,1993,no,femenino
345266,Valdivia,Sociedad,2015-09-09,Servicio de Salud Valdivia dispuso de médicos por huelga de trabajadores del Hospital Santa Elisa,6427,14561,2580,1791,no,masculino
107379,Osorno,Sociedad,2012-07-25,Familias de Fancke recibieron más de cien contenedores de basura,5875,1822,2490,572,no,masculino
64275,Valdivia,Sociedad,2012-01-10,Tres vertederos de la región serán cerrados durante la primera mitad del 2012,4097,935,1810,1847,no,masculino
16808,Arica,Policial,2011-05-23,Mano dura: Un hombre pasará cinco años en la cárcel por robarse $100 y un lápiz,12321,3462,528,1478,si,masculino
607598,Valparaíso,Sociedad,2019-07-25,COP25: ONG WWF presenta 12 medidas para descarbonización y cambio climático en Chile,8874,14419,1457,368,no,femenino
546842,Puerto Montt,Sociedad,2018-07-25,Decretan la cuarta emergencia ambiental para este jueves en Puerto Montt,5685,11019,1415,611,si,masculino
577620,Chiloé,Sociedad,2019-01-19,Carabineros de Quemchi rescató a joven en sector de isla Aucar,15246,132,252,1019,si,masculino
276400,Arica,Sociedad,2014-09-24,Casi 7 hectáreas se quemaron durante el incendio que afectó a un lugar cerano al Parque Nacional Lauca,15872,11691,1081,1328,no,masculino
744562,Santiago,Sociedad,2022-02-14,"Gobierno tras consejo de gabinete: &quot;Vamos a fortalecer el trabajo en la frontera, tal como fue el compromiso&quot;",14490,8664,802,538,si,masculino
709068,Valdivia,Deportes,2021-06-06,Promesas Chile de Los Ríos ingresó tres nuevas deportistas para 2021,10459,12588,2217,111,no,femenino
334826,Coronel,Cultura,2015-07-18,Inauguraron escultura en Coronel que marca el centro geográfico de Chile,12967,1867,2783,348,si,masculino
209254,Puerto Montt,Sociedad,2013-10-28,Trasladaron a Santiago al niño de 12 años quemado en un incendio en Fresia,18587,13862,1900,1018,no,femenino
194181,Antofagasta,Sociedad,2013-08-18,Jóvenes homenajearon con un mural el movimiento ciudadano de Tocopilla,41,14554,2866,986,no,masculino
638892,Valparaíso,Sociedad,2020-02-13,Alcaldesa Reginato  en Festival de Viña: “Yo voy a estar siempre como autoridad dando la cara”,11796,5180,263,1122,no,femenino
5598,Arica,Sociedad,2011-03-31,“En Arica la mitad de la gente prefiere su devolución por cheque”,14410,12029,9,586,si,masculino
391223,San Antonio,Sociedad,2016-05-04,Vecinos de campamento afectado por incendio en San Antonio comenzaron labores de limpieza,8591,11443,2598,807,no,masculino
63352,Iquique,Sociedad,2012-01-05,Animalistas organizan jornada para reunir alimentos en Iquique,14438,7632,781,876,si,femenino
585011,Arica,Sociedad,2019-03-09,Retiraron una tonelada de basura de La Puntilla de Chinchorro en Arica,11668,5993,2652,1906,no,femenino
795238,Osorno,Deportes,2023-01-16,Dirigentes de Provincial Osorno junto a autoridades municipales se reúnen con Presidente de la ANFP,14771,14589,1592,158,no,femenino
190774,Puerto Montt,Policial,2013-08-02,Puerto Montt: tres carabineros fueron agredidos en un control de carreras clandestinas,2407,12770,2151,1145,no,femenino
507195,Chiloé,Policial,2017-12-22,Pescador desaparecido fue encontrado sin vida en caleta Zorra,13530,1743,2934,221,no,masculino
